Transaction ID,Timestamp,Amount,Payment Method,Store Location,Customer ID,Age,Gender,Income Level,Purchase History,Product ID,Category,Price,Discount,Browsing History,Cart Abandonment Rate,Fraud Flag,High-Risk Indicator,Geolocation,Market Trend
8d6fcd00-97c7-435b-b1f3-0e209262c3b6,2025-01-03 06:19:25,414.72,Debit Card,Store A,4ef3ca27-dead-4759-a122-d2d131bd49a2,35,Female,Low,"[9, 84, 8, 98]",34ef8523-50d9-461f-8cae-f3c2a9fc5a96,Home,8.78,0.0,['page3'],1,1,1,"('40.68066', '-73.47429', 'Massapequa', 'US', 'America/New_York')",Stable
95eedac0-e900-48ab-bfc6-fc3d05505741,2025-01-06 13:36:41,15.82,Debit Card,Store C,3bbb2eb7-f5b8-400e-9054-1dd90d5c72a3,31,Female,Low,"[19, 89, 22, 68, 15, 28, 16, 41, 59]",0e87c185-0c18-4dce-88a5-b1e5bd50f044,Groceries,29.34,43.91,['page1'],4,1,1,"('33.93113', '-117.54866', 'Norco', 'US', 'America/Los_Angeles')",Stable
8ead18a5-5442-4417-b693-bb6fae5fe9ba,2025-01-05 02:40:22,173.3,Credit Card,Online,896130cb-e578-4409-8517-827d30dce741,18,Female,High,"[8, 53, 11, 69, 60, 95, 58, 15, 39, 82]",8d9666a6-6fc0-4249-ae7b-7d9159190a9a,Clothing,74.97,39.26,"['page3', 'page2']",0,1,0,"('28.15112', '-82.46148', 'Lutz', 'US', 'America/New_York')",Increasing
8862dfc1-f741-49ad-ba39-4d49b49add1d,2025-01-05 09:46:31,41.69,Cash,Store A,bd10ef06-9950-46d3-a5c7-c5bac6f4bd95,59,Female,Low,"[47, 89, 28, 6, 99, 71, 4, 74, 46]",1f069055-165f-4b12-9dd4-ba154083c5bb,Home,18.51,47.42,"['page2', 'page4', 'page1']",4,1,0,"('33.08014', '-83.2321', 'Milledgeville', 'US', 'America/New_York')",Stable
3001d640-9df7-4058-906e-961d5b71981c,2025-01-02 18:39:02,126.57,Credit Card,Online,40c3869b-1ac9-451b-bcf0-b979bd640dc4,63,Female,High,"[82, 36, 72, 57, 38, 59, 14, 35, 99, 25]",beaa3d0e-aad1-4beb-999c-871043e73bb5,Groceries,43.85,0.0,"['page4', 'page3']",5,1,1,"('43.54072', '-116.56346', 'Nampa', 'US', 'America/Boise')",Decreasing
46aadec4-6443-4b77-81f9-d2cd13c7ba2e,2025-01-03 09:29:45,380.19,Cash,Store A,a80e6f66-6a0e-44fe-a0e4-6da82fd65429,60,Male,Medium,"[36, 25, 93, 28, 65, 48, 63, 10]",ad0a83d0-6333-4d9f-9347-ee5f7f322035,Groceries,46.85,0.0,"['page3', 'page5', 'page2']",1,0,1,"('37.60876', '-77.37331', 'Mechanicsville', 'US', 'America/New_York')",Stable
94ce1dec-d0e3-4095-9182-b2bcbc49f9ba,2025-01-06 12:42:11,392.56,Credit Card,Store B,ae56ff24-69a4-4e47-a43f-2480006b8795,41,Male,Low,"[1, 100, 67, 2]",793de5e1-be37-4900-8bdc-5aba16249b14,Clothing,99.21,0.0,"['page5', 'page4']",3,0,0,"('27.71809', '-82.35176', 'Sun City Center', 'US', 'America/New_York')",Increasing
2b2374f7-f81f-4b79-9fe7-66779d80af69,2025-01-02 18:41:21,116.66,Debit Card,Online,60ce058a-abc3-4cd4-aa39-4cb39494cad5,62,Female,Low,"[10, 36]",e99bf3b9-9237-4253-9479-79b96503a76c,Groceries,65.52,0.0,['page4'],5,0,1,"('41.75338', '-86.11084', 'Granger', 'US', 'America/Indiana/Indianapolis')",Increasing
2f49b638-70f4-4b06-84be-213c62eeb674,2025-01-06 13:34:31,206.07,Credit Card,Store C,a71a96c1-24c1-47cf-ba65-909544fa3a90,58,Male,Medium,"[50, 67, 31]",8fca2696-3709-4059-a1e4-1a5b91016fa6,Home,90.92,0.0,"['page5', 'page4']",4,1,1,"('40.56754', '-89.64066', 'Pekin', 'US', 'America/Chicago')",Decreasing
17b94b32-8e5b-4496-83e6-00e3bc16b40a,2025-01-05 11:39:48,272.05,Cash,Store C,132522a8-61a8-4d77-8bec-9fb1b74dc899,57,Female,Medium,"[88, 96, 21, 72]",7d4d8480-61ef-4bab-b27f-ba403e55f540,Groceries,55.36,0.0,"['page3', 'page2', 'page5']",2,0,0,"('40.72816', '-74.07764', 'Jersey City', 'US', 'America/New_York')",Decreasing
0776ebf7-e15a-4b1e-8745-73d75955fd93,2025-01-03 12:53:21,168.21,PayPal,Online,8cce4621-82c3-4d9b-af7c-4b9575ee5c8e,30,Male,Low,"[29, 40, 98, 42]",23687f0d-e68d-4bb1-a9c3-108c1cf85f11,Home,57.45,28.92,"['page3', 'page1', 'page2']",0,0,1,"('40.60538', '-73.75513', 'Far Rockaway', 'US', 'America/New_York')",Increasing
44146b22-cf65-4f67-84a6-8b0cea027d9d,2025-01-03 00:05:39,309.95,PayPal,Online,c04c9e83-3ca2-4043-86b3-e775a438fe73,62,Male,Low,[53],268aeda6-9294-453d-87d0-38c10d818d25,Electronics,32.81,0.0,['page3'],2,0,0,"('28.54944', '-81.77285', 'Clermont', 'US', 'America/New_York')",Decreasing
ad3a9a9c-caac-4e51-8902-ba654568a00b,2025-01-03 17:38:01,14.46,PayPal,Store C,b4796494-86d0-4d42-a93f-978fd40cf02d,67,Female,Low,"[55, 95, 22, 76, 59, 8, 93]",0b6154b7-2672-44dd-86e0-a8e1f4f587b2,Home,18.1,24.1,"['page5', 'page4']",2,0,0,"('34.77453', '-96.67834', 'Ada', 'US', 'America/Chicago')",Stable
7a31c3da-7bfb-416d-957e-5a84560d640e,2025-01-06 10:17:50,123.47,Cash,Store B,ffe2e7c2-0c03-401a-9d5a-b9a60e35c61c,59,Female,Medium,[85],ec401c6a-0be9-4ae2-9e44-0fe95ae89c42,Toys,42.38,0.0,"['page4', 'page3', 'page2']",1,1,1,"('38.17492', '-122.2608', 'American Canyon', 'US', 'America/Los_Angeles')",Decreasing
4f0d1be3-df3e-4b8e-8250-2a5240db4237,2025-01-04 08:31:41,176.63,Cash,Store C,677a24ce-30cf-4134-acae-ab676038cdfc,33,Female,High,"[80, 11, 39, 75, 27, 81, 31, 72, 38, 1]",c1178bb8-ed99-4038-91d9-b87d71f5a030,Clothing,61.76,38.11,"['page5', 'page2']",0,0,1,"('41.15376', '-87.88754', 'Bourbonnais', 'US', 'America/Chicago')",Stable
dcb603ba-0d28-4587-a87d-a487588c64bc,2025-01-02 21:39:55,46.64,Cash,Online,36b33f33-23df-4e51-afbf-9d7a3bc8e3a4,31,Male,High,"[7, 36, 14, 97]",4d7ffe08-88a5-4f4c-add6-c7f7d73381d7,Clothing,73.88,0.0,"['page3', 'page1']",0,1,1,"('42.52787', '-70.92866', 'Peabody', 'US', 'America/New_York')",Increasing
033acebf-fd6d-45da-a44d-b2fe76811d24,2025-01-06 01:43:53,111.08,PayPal,Store B,addac187-232c-4ad4-8419-0cb6c691be03,55,Female,High,"[27, 87, 53, 79, 36, 40, 38]",9e3769b7-dbe7-4546-b6cb-213c8c8248ea,Groceries,45.33,19.16,['page4'],5,0,1,"('42.97086', '-82.42491', 'Port Huron', 'US', 'America/Detroit')",Stable
6ef08d3d-fc36-4011-afb1-c2e27fcde536,2025-01-01 21:07:48,370.42,PayPal,Store A,62e84d87-e5f1-406f-b9eb-727fe751cc2f,60,Female,Low,"[87, 18, 49, 57, 83, 46, 36, 82]",a8635dca-9967-4e48-a742-0ef6db2f13d4,Electronics,34.89,9.07,"['page5', 'page4']",5,1,0,"('39.32011', '-76.51552', 'Rosedale', 'US', 'America/New_York')",Decreasing
d40434ec-5dab-472c-8c05-abe1b3cb410f,2025-01-05 00:36:59,66.32,Debit Card,Store C,78438e71-fd56-41ac-88d5-ca8dac88b992,61,Female,High,"[47, 94, 53, 98, 30, 81]",772c1bc6-6d5b-4073-92e2-4c710c88794e,Electronics,87.66,22.41,"['page2', 'page3']",4,0,1,"('38.70734', '-77.02303', 'Fort Washington', 'US', 'America/New_York')",Increasing
44c4dcd7-1941-47e2-942b-b2e0cbbe0aa8,2025-01-01 21:26:41,411.6,Cash,Store C,0b1f90b7-3932-4b8e-b401-25075683002b,25,Female,High,"[20, 74, 53, 92, 10, 17, 97, 96]",35c45786-15bf-4719-b4fc-65cd71fa897f,Groceries,63.93,0.0,"['page1', 'page2', 'page3']",2,0,0,"('36.02506', '-86.77917', 'Brentwood Estates', 'US', 'America/Chicago')",Increasing
dd867ad3-144e-4542-815b-2b0a0b4aeb66,2025-01-02 07:26:05,45.33,Credit Card,Store B,9bf29732-06bd-4e38-80a1-33a41b47dd45,54,Male,Low,"[42, 89, 56]",4aa93185-a968-43bd-b30f-8cf06b06fae5,Toys,35.68,0.0,"['page3', 'page2', 'page1']",0,0,1,"('36.20829', '-115.98391', 'Pahrump', 'US', 'America/Los_Angeles')",Stable
a5a92296-49ab-4f95-bdf0-30aa3951dde1,2025-01-03 00:07:29,435.98,Debit Card,Store B,6dcf9fc9-8fd2-42ac-88c3-21d6f46b6102,63,Male,Low,"[38, 64, 46, 4, 79, 63]",7e63dfef-b307-4af6-8b31-6e1e2f0247f8,Toys,97.67,44.16,"['page4', 'page5']",4,1,1,"('39.71734', '-74.96933', 'Sicklerville', 'US', 'America/New_York')",Increasing
57d50b4f-ad15-4171-8206-a0572cc24f99,2025-01-05 16:46:47,196.38,Cash,Store A,77a5499f-6ecb-469e-950b-1b87ebfce7b1,47,Female,Low,"[100, 52, 34, 45, 38, 44]",cb97105c-319d-4472-a23f-dd64eb0b808b,Groceries,94.93,29.65,['page4'],3,1,1,"('33.52253', '-117.70755', 'Laguna Niguel', 'US', 'America/Los_Angeles')",Stable
2aa3c2da-d761-4fe9-be4e-0b1196c2f890,2025-01-05 15:41:55,447.33,Cash,Store B,36fad607-ebd1-4f42-b92c-6ec0efb4c6c4,45,Male,Medium,"[47, 39, 34, 11, 90, 31]",dadbcd79-925d-4042-b2fc-6caefe3d77b2,Electronics,18.86,0.0,"['page5', 'page2']",3,0,1,"('47.80527', '-122.24064', 'Bothell West', 'US', 'America/Los_Angeles')",Stable
6051c0f5-e2e1-4c4b-8b83-61f0591674b9,2025-01-06 05:14:42,388.35,Cash,Online,872ee6f9-271c-462d-8e08-5f74ecf86904,58,Male,Medium,"[95, 16, 72, 59, 54, 66]",daa45a32-a27a-4a25-ba17-6dbfbf8400bf,Electronics,74.12,0.0,"['page5', 'page2']",5,0,0,"('38.06084', '-97.92977', 'Hutchinson', 'US', 'America/Chicago')",Increasing
ac542f0b-8eee-48e1-9543-e2a618785124,2025-01-02 21:42:19,146.09,PayPal,Store A,e38b9aab-a628-4207-b19f-45a5f34cdb21,19,Female,Medium,"[49, 27, 66, 62, 83, 22]",aaa276ee-74da-41f8-92e8-58c1708e5916,Clothing,95.6,31.73,['page1'],2,0,0,"('33.98154', '-81.23621', 'Lexington', 'US', 'America/New_York')",Increasing
79e37d14-c6df-493c-a0f0-c3605b3f8af3,2025-01-06 07:26:45,280.06,Cash,Store C,fc78f2a4-a005-4b98-a4af-edea9888dd89,62,Male,High,"[80, 30, 84, 34, 36, 79, 1, 33, 62, 46]",791e8f5e-a24e-4467-a033-4233c3515d9e,Toys,86.61,0.0,"['page5', 'page1']",4,0,1,"('39.78504', '-85.76942', 'Greenfield', 'US', 'America/Indiana/Indianapolis')",Increasing
32017f88-8911-45e6-930c-d559d6cda9af,2025-01-01 08:45:28,134.6,Cash,Store B,5b907e95-9aac-4741-9fd7-612815441534,56,Male,Medium,"[13, 27]",f9f9fcc6-5fc1-4184-ab80-3e07f70f27a3,Groceries,5.13,0.0,['page2'],5,1,1,"('44.73941', '-93.12577', 'Rosemount', 'US', 'America/Chicago')",Stable
8569ad0f-90b3-4ae3-98a1-403c62b93124,2025-01-02 01:04:38,300.55,Cash,Online,8b57e4bf-970a-4708-8f40-3752a0bc93a6,20,Female,Medium,"[8, 62, 56, 67, 17, 69, 45, 43]",fe2b141d-b3ac-4491-a2d9-852a8e74f49f,Electronics,73.36,26.1,['page2'],2,0,0,"('40.34912', '-111.90466', 'Saratoga Springs', 'US', 'America/Denver')",Increasing
5354aded-37d1-4f18-984b-705dcb451409,2025-01-02 17:27:10,395.29,Credit Card,Store C,fa00fdfa-d12b-4801-9577-eade3397a772,43,Female,Medium,[44],252c94cc-64a7-46c2-8c7f-77d6a05a7e44,Toys,90.85,48.21,"['page2', 'page5']",1,0,0,"('32.5007', '-94.74049', 'Longview', 'US', 'America/Chicago')",Decreasing
5a5bc3e1-f17f-4a63-81ca-1b20850ab430,2025-01-04 14:36:53,116.14,PayPal,Store A,3cc07bf8-a572-4d50-82cd-f668862237c4,47,Female,High,"[28, 15, 10, 20, 5, 81]",51e99172-7cd4-4059-97f1-15129f50bbb9,Electronics,27.48,36.31,['page5'],1,1,1,"('39.78504', '-85.76942', 'Greenfield', 'US', 'America/Indiana/Indianapolis')",Increasing
b6ed4ba5-f32b-4958-92f3-087b4ed07293,2025-01-01 10:48:10,351.74,PayPal,Store A,6ed03a07-6125-4f6e-8520-1913c85a830c,20,Female,High,"[31, 87, 70, 36, 78, 79, 60, 83, 95, 89]",37b62c99-6486-4f4e-8c26-958f5e8b608f,Groceries,31.54,31.62,['page1'],4,0,0,"('40.24537', '-75.64963', 'Pottstown', 'US', 'America/New_York')",Decreasing
40f3a4de-fe43-4bde-8d38-4fe6646537c7,2025-01-06 02:33:09,186.78,PayPal,Store B,49deb58e-d03a-4649-a2ee-abb0df31d3cc,59,Female,Medium,"[14, 44, 75, 95, 3]",c8807ed9-aa0b-4c5d-a07f-5b435eef3bd5,Groceries,45.68,0.0,"['page3', 'page1', 'page5']",3,1,0,"('39.45621', '-77.96389', 'Martinsburg', 'US', 'America/New_York')",Stable
9505b837-045f-455a-94a3-db881133987f,2025-01-05 16:26:51,154.08,Credit Card,Store C,a2eaee72-ef6a-436b-a89a-14d865dd8caf,68,Male,High,"[59, 57, 45, 21, 38]",843e9231-b762-4f05-b6c1-96615f80f605,Electronics,88.4,13.63,"['page3', 'page1', 'page4']",5,0,1,"('41.50343', '-74.01042', 'Newburgh', 'US', 'America/New_York')",Decreasing
86d6819c-d6e3-47dd-9175-bf22c023724c,2025-01-04 20:42:48,437.83,Debit Card,Store A,4c5afa8e-8dd2-47a8-9150-17e48edb6611,57,Female,Low,"[63, 54]",db40f26c-208b-4f16-bb4e-5025214208e1,Home,44.13,33.91,['page3'],1,1,0,"('42.24113', '-88.3162', 'Crystal Lake', 'US', 'America/Chicago')",Increasing
db8e7a52-a932-42c4-8b12-f1b30ed116a9,2025-01-01 09:19:38,167.08,Cash,Store A,d158b4d0-22fc-4d30-8104-87d840aed049,57,Female,High,[82],c46e2ad2-e495-4de9-b9fc-76972741ea24,Home,36.07,0.0,['page3'],3,0,1,"('45.16024', '-93.08883', 'Lino Lakes', 'US', 'America/Chicago')",Stable
803cecfa-e3c2-440c-ade3-24ad0933aa04,2025-01-01 18:19:03,211.03,Debit Card,Online,fc6fe1ac-7f36-44ba-93c0-048241f864f1,21,Female,High,"[33, 94, 60, 34, 97, 21, 40]",345a63ac-183f-418d-ae95-e77519b7c7f8,Toys,12.5,0.0,"['page1', 'page2']",1,0,1,"('47.80527', '-122.24064', 'Bothell West', 'US', 'America/Los_Angeles')",Stable
ead98e13-28f8-4ab9-afd1-54cbb87889b2,2025-01-01 12:20:37,11.71,Credit Card,Store A,3f406f11-fd5b-453e-8d3f-221715510165,30,Female,High,"[98, 32, 81, 89]",0e17c5bf-33e9-43ce-aef0-606958d42702,Electronics,69.67,0.0,['page5'],1,1,1,"('34.09668', '-117.71978', 'Claremont', 'US', 'America/Los_Angeles')",Stable
45d46be4-52e7-41ec-81e3-a3862b0c9a5b,2025-01-03 19:15:21,65.07,Credit Card,Store C,139cd82e-5c01-44f2-a86a-63332fade5c9,26,Female,Medium,"[95, 69, 13, 31, 40]",a4b238f5-7a1d-41b5-9737-4afd8dd039e5,Home,72.76,0.0,"['page4', 'page1']",2,1,0,"('33.35283', '-111.78903', 'Gilbert', 'US', 'America/Phoenix')",Increasing
84550cda-f43c-49a4-b8b1-75c533e034a5,2025-01-06 06:05:44,25.49,PayPal,Store B,62297f7b-c89d-404e-b79a-727b93eef034,24,Male,Medium,[29],5bb61fb8-06f6-448b-b7c3-7e3d46757d29,Toys,55.97,38.12,"['page5', 'page3']",5,1,1,"('37.71715', '-122.40433', 'Visitacion Valley', 'US', 'America/Los_Angeles')",Stable
a98d24e6-3ab3-4d4c-a6bb-cc28cf437b40,2025-01-03 10:49:50,206.41,Credit Card,Online,90e80374-bba5-4dd4-b463-966acff733bc,49,Female,High,"[86, 11]",1a249211-338d-4654-ab18-ccd00ea3b54e,Electronics,14.54,0.0,['page2'],5,0,0,"('40.64621', '-73.97069', 'Kensington', 'US', 'America/New_York')",Increasing
95ad1197-58fc-4bd4-9675-ce3457db449d,2025-01-02 17:57:06,186.56,Cash,Online,77c178e3-f03a-4be6-b918-453d62a13b86,26,Female,High,"[59, 80]",803728cd-8646-4a05-8493-33ee34e94fae,Toys,24.67,24.68,"['page1', 'page4', 'page2']",3,0,1,"('46.32374', '-120.00865', 'Sunnyside', 'US', 'America/Los_Angeles')",Decreasing
b3e8b487-71ae-46a2-aff6-457dea463d6c,2025-01-03 04:17:01,94.02,Debit Card,Store A,04b2b9e2-0f3c-427a-9752-2d675a92c432,48,Male,Low,"[95, 62]",5b913160-844a-41a9-8e9d-573ba4703fbc,Home,25.22,10.97,"['page3', 'page4']",3,0,1,"('37.95143', '-91.77127', 'Rolla', 'US', 'America/Chicago')",Stable
a4d9b35e-8158-43b8-8422-bb926c992ba9,2025-01-04 08:22:54,32.56,PayPal,Store A,30efacf7-aa66-43a8-840f-6177fe40d5b7,20,Male,Medium,"[94, 75, 45, 92, 4, 73, 13, 30, 97]",27be3ea1-37ad-4b3a-9b4b-35593aef8f52,Groceries,91.55,18.83,['page1'],3,0,1,"('40.65995', '-111.99633', 'Kearns', 'US', 'America/Denver')",Stable
f544645e-0e0d-4da7-94b4-4758a07b197b,2025-01-05 13:33:09,66.07,PayPal,Online,c89011d6-606a-4644-b0e3-bbb38816516b,36,Female,Medium,"[80, 5, 34, 72, 85, 39, 69, 78]",914c62dd-663a-42b2-a358-075889050ad8,Groceries,95.21,0.0,['page2'],0,0,1,"('41.85059', '-87.882', 'Westchester', 'US', 'America/Chicago')",Stable
20b7981f-d516-455d-84db-3e2259660214,2025-01-03 20:51:56,361.31,Debit Card,Online,9934cb92-1916-4d48-b00f-b5029cfab6a5,48,Male,Low,"[95, 96, 67, 82, 5, 51, 90]",df428df2-9125-40cc-acee-819918ee1a85,Electronics,46.93,0.0,['page3'],0,0,1,"('40.93121', '-73.89875', 'Yonkers', 'US', 'America/New_York')",Stable
8669ea8a-b9d0-458a-8fcb-c918fe5f6dcf,2025-01-03 23:19:28,306.19,Cash,Store B,a0aa630f-7112-4e87-b321-78f92370ef2e,69,Male,Low,"[51, 73, 64, 55, 87, 47]",19ee28b3-07ba-4bd9-a938-a4849df273af,Clothing,64.92,0.0,"['page2', 'page3', 'page1']",1,1,0,"('39.33427', '-76.43941', 'Middle River', 'US', 'America/New_York')",Increasing
144f2f5f-927b-474b-becb-f25b06c94e89,2025-01-04 03:41:26,235.49,Debit Card,Store C,92df4b8f-b542-479a-91de-839f94d3bec1,36,Male,Medium,"[38, 62]",b6615c7b-3192-4557-89e5-fc94494d52a9,Home,9.62,13.85,"['page2', 'page3', 'page5']",3,0,0,"('36.20829', '-115.98391', 'Pahrump', 'US', 'America/Los_Angeles')",Stable
67271ecd-2085-418d-a901-0204481b9a0c,2025-01-02 13:04:20,355.47,PayPal,Store B,c24db598-f662-4865-91c0-4a9cc063ecdc,39,Male,Low,"[83, 32, 38, 43, 84, 93, 79]",ef4bd925-94f7-48e2-98fe-3c87d3b78f2e,Toys,61.65,0.0,['page5'],2,0,0,"('39.57582', '-105.11221', 'Ken Caryl', 'US', 'America/Denver')",Increasing
d261675c-f739-4a9e-b3c8-89368a17ad99,2025-01-03 15:51:30,222.34,Debit Card,Store C,182c353d-e196-406f-8fee-c6580fee59b2,65,Female,Medium,"[86, 45, 68, 76, 58, 79]",8be7a4b3-6e0f-4f99-b353-5e5df7893018,Toys,42.47,37.52,"['page2', 'page5', 'page4']",0,1,1,"('40.63316', '-74.13653', 'Port Richmond', 'US', 'America/New_York')",Increasing
faea588e-4a98-4f3c-9e84-fc73a07d8c4b,2025-01-04 11:57:35,40.9,PayPal,Store A,bb5ef872-2477-4696-835a-972da43e988d,36,Female,Low,"[17, 94]",e852660f-d601-4548-9adc-a3f23e8f8337,Groceries,98.56,0.0,"['page1', 'page4', 'page2']",2,0,1,"('36.61033', '-88.31476', 'Murray', 'US', 'America/Chicago')",Decreasing
55e699d7-102e-4fd9-8c16-90ac582e40b1,2025-01-04 12:38:01,160.09,Credit Card,Store C,88f05300-c3ed-41ef-93ba-2c8689659aa9,40,Female,High,"[97, 9, 68, 95, 55]",9f12c10a-73b1-4da2-b575-3692e69c5397,Groceries,8.43,46.46,"['page1', 'page2']",2,0,1,"('47.64995', '-117.23991', 'Opportunity', 'US', 'America/Los_Angeles')",Increasing
c5d0c2d3-3fde-4841-bb8f-b95cfd3e4ae0,2025-01-01 11:00:09,240.61,Credit Card,Store A,eaac17f8-0f7e-45d5-b65a-6f1fe407169d,39,Female,Low,"[31, 47, 13, 11, 69, 29, 87, 67, 52]",aa30c8b9-925a-4189-9723-4a9bd20274ab,Electronics,43.84,0.0,['page5'],0,1,0,"('29.53885', '-95.44744', 'Fresno', 'US', 'America/Chicago')",Decreasing
93f39f21-a10c-4655-9774-a5f623eba73d,2025-01-01 15:47:23,325.63,PayPal,Online,0f06deba-fe87-4284-a702-17da1ba2a1cc,41,Female,High,"[37, 75, 66, 67, 31, 34]",fac1f09c-57ca-45f5-a0a1-99f9868c99bb,Groceries,64.44,24.05,"['page1', 'page3', 'page2']",3,1,1,"('34.09611', '-118.10583', 'San Gabriel', 'US', 'America/Los_Angeles')",Stable
655d8dce-eb3b-4e3a-8380-088c9348ceec,2025-01-01 10:55:38,331.73,PayPal,Online,d328cb85-97cf-4ac0-8475-4340efca9c49,32,Male,High,"[63, 28, 16, 54, 55, 1, 82, 59, 47, 57]",ddc73028-03dc-4970-abc2-ec4c3832be3f,Toys,25.38,46.09,"['page4', 'page1', 'page3']",0,1,1,"('47.4943', '-122.24092', 'Bryn Mawr-Skyway', 'US', 'America/Los_Angeles')",Increasing
c9637ec9-d8b1-4ae1-b971-e4e3c7d26a5e,2025-01-02 04:51:38,74.86,Cash,Store C,b3cdefbf-6439-4891-94f8-2520e7102e8a,57,Female,Medium,"[80, 79, 29, 93, 37, 77, 81]",5e8c7efc-1cb3-4eb3-9a43-23a0d32a6f49,Toys,81.62,0.0,['page5'],5,0,1,"('33.03699', '-117.29198', 'Encinitas', 'US', 'America/Los_Angeles')",Stable
8bbb37f9-eabf-4d79-ad74-23ec0f8fdd39,2025-01-02 11:42:37,326.02,Debit Card,Online,faf10a24-5819-4170-8504-a0381f76fca6,46,Female,High,"[29, 70, 64, 100, 24, 14]",5ed8d5ab-d2a6-421a-b24c-0fd0193a78a3,Electronics,5.42,0.0,"['page2', 'page5', 'page4']",4,0,1,"('34.21639', '-119.0376', 'Camarillo', 'US', 'America/Los_Angeles')",Stable
c3636d01-a99f-4309-8159-93de3db34d4a,2025-01-05 12:49:51,106.42,PayPal,Online,0c6525a1-2b4a-488c-8809-2a47572e46fb,19,Female,High,"[26, 10]",13f52472-e553-420e-ad14-f677081f22ff,Electronics,59.44,39.41,['page4'],0,1,1,"('34.25628', '-78.04471', 'Leland', 'US', 'America/New_York')",Decreasing
a9ebc516-925c-49b0-9348-c1a1077bef30,2025-01-05 04:43:43,423.95,Credit Card,Store C,93ecfb5d-6b86-4576-899f-6fbe3bdd7f35,36,Male,Low,"[5, 96, 9, 54, 59]",529ed2d4-a2ba-4fe9-8d1e-7fd69c0b9f9e,Home,13.16,18.47,['page5'],5,1,1,"('35.05266', '-78.87836', 'Fayetteville', 'US', 'America/New_York')",Increasing
9dae2372-66e3-4680-b203-928fe59a9677,2025-01-02 05:47:02,44.04,Credit Card,Store C,e659834a-ed95-4be3-8271-3cdf97df2a0c,53,Female,High,"[32, 82, 7, 99, 75, 14, 13, 9, 49]",533a67a3-97ff-4e1f-a1ea-5d0b465a1203,Electronics,58.45,0.0,"['page1', 'page2']",4,0,1,"('40.65995', '-111.99633', 'Kearns', 'US', 'America/Denver')",Decreasing
ee438b7f-d9a3-4ed9-9125-3851cd5ea214,2025-01-03 18:54:30,427.05,Credit Card,Online,aa382bed-413d-4fac-840e-c84976265209,61,Female,Medium,"[80, 6, 40, 51, 62]",b7b8beba-7487-4851-aef7-a1879912ae0e,Electronics,40.22,0.0,"['page3', 'page5']",4,0,1,"('39.00622', '-77.4286', 'Sterling', 'US', 'America/New_York')",Stable
3a2fae1e-4427-4a94-b2a3-c22478556708,2025-01-02 06:02:40,31.0,PayPal,Store B,597e672f-d75a-42e2-86b4-be59a4aa853e,65,Female,Medium,"[69, 21, 28, 71]",1632709e-7baa-4fe9-9801-33b3dcae7fc9,Clothing,36.63,0.0,"['page5', 'page1', 'page2']",5,1,1,"('42.24113', '-88.3162', 'Crystal Lake', 'US', 'America/Chicago')",Decreasing
95703eee-6edc-4a1c-b251-39a35e9897e6,2025-01-02 20:41:10,321.85,PayPal,Online,45eafb22-71a6-4a24-80cd-57a89aae8a8a,62,Male,Medium,[41],11ffb0ee-a13e-4682-8468-acd4634ea063,Electronics,61.13,0.0,"['page3', 'page1']",3,1,0,"('32.5007', '-94.74049', 'Longview', 'US', 'America/Chicago')",Stable
b48d81e7-c0c6-4159-9297-1283138e2d58,2025-01-02 07:43:30,345.69,Debit Card,Store A,2b8819e1-1a0e-44e0-bb49-c551f682ae7f,65,Female,High,"[3, 98, 94, 87, 19, 1, 75, 89, 21]",ce30f98a-f693-43f0-8ef0-b20c59718f76,Electronics,53.78,26.77,['page2'],1,0,1,"('38.91817', '-78.19444', 'Front Royal', 'US', 'America/New_York')",Stable
61f0c96f-2882-4435-b470-101183e34dee,2025-01-06 11:02:30,375.07,Credit Card,Online,c432cb04-0f4a-4bdd-98b6-d41885253b33,33,Female,High,"[3, 56, 37, 17, 76, 60, 74, 50, 51, 61]",2ea10502-6d00-4d9b-81ad-fc2624a5cba4,Electronics,95.68,0.0,"['page1', 'page4']",1,1,1,"('42.16808', '-88.42814', 'Huntley', 'US', 'America/Chicago')",Stable
3130c0a9-ae5c-4066-8268-ce6dc7909835,2025-01-05 20:45:54,196.99,Credit Card,Store A,70a8ec58-6269-499a-94c9-d93163ee8d1c,34,Male,Low,"[41, 82, 79]",5c5fef6f-8522-48ca-b513-cbdad6c6459e,Electronics,77.04,40.36,"['page3', 'page1']",0,0,0,"('47.4943', '-122.24092', 'Bryn Mawr-Skyway', 'US', 'America/Los_Angeles')",Increasing
fa90802c-5ee7-409a-b2f8-a11e717b2d21,2025-01-01 00:33:44,142.79,PayPal,Store C,ccfe3968-4158-4696-baa1-cce9b1815b7f,45,Female,Medium,"[73, 86, 29, 79, 11, 9, 93, 15]",d77caedd-a0b1-4275-b51d-65e086f84187,Electronics,98.85,47.48,"['page2', 'page4']",2,1,0,"('35.05266', '-78.87836', 'Fayetteville', 'US', 'America/New_York')",Stable
8cd9a9f0-0ab0-422b-b967-ba21235c258b,2025-01-02 05:36:39,453.4,PayPal,Store B,35cd11ce-f46b-4f08-bbac-23eef9263e6e,21,Male,High,"[49, 10, 73, 89, 85, 94, 53, 40, 70, 57]",1ea484f2-4dfc-4bc7-879e-f62a0bee8bc4,Electronics,45.5,0.0,"['page3', 'page2']",3,0,0,"('43.54072', '-116.56346', 'Nampa', 'US', 'America/Boise')",Increasing
